ID,answer
CR_E_S_20230308,2037.82568359375
CR_E_S_20230309,2037.82568359375
CR_E_S_20230310,2037.82568359375
CR_E_S_20230311,2037.82568359375
CR_E_S_20230312,2037.82568359375
CR_E_S_20230313,2037.82568359375
CR_E_S_20230314,2037.82568359375
CR_E_S_20230315,2037.82568359375
CR_E_S_20230316,2037.82568359375
CR_E_S_20230317,2037.82568359375
CR_E_S_20230318,2037.82568359375
CR_E_S_20230319,2037.82568359375
CR_E_S_20230320,2037.82568359375
CR_E_S_20230321,2037.82568359375
CR_E_S_20230322,2037.82568359375
CR_E_S_20230323,2037.82568359375
CR_E_S_20230324,2037.82568359375
CR_E_S_20230325,2037.82568359375
CR_E_S_20230326,2037.82568359375
CR_E_S_20230327,2037.82568359375
CR_E_S_20230328,2037.82568359375
CR_E_S_20230329,2037.82568359375
CR_E_S_20230330,2037.82568359375
CR_E_S_20230331,2037.82568359375
CB_A_J_20230304,1566.9697265625
CB_A_J_20230305,1566.9697265625
CB_A_J_20230306,1566.9697265625
CB_A_J_20230307,1566.9697265625
CB_A_J_20230308,1566.9697265625
CB_A_J_20230309,1566.9697265625
CB_A_J_20230310,1566.9697265625
CB_A_J_20230311,1566.9697265625
CB_A_J_20230312,1566.9697265625
CB_A_J_20230313,1566.9697265625
CB_A_J_20230314,1566.9697265625
CB_A_J_20230315,1566.9697265625
CB_A_J_20230316,1566.9697265625
CB_A_J_20230317,1566.9697265625
CB_A_J_20230318,1566.9697265625
CB_A_J_20230319,1566.9697265625
CB_A_J_20230320,1566.9697265625
CB_A_J_20230321,1566.9697265625
CB_A_J_20230322,1566.9697265625
CB_A_J_20230323,1566.9697265625
CB_A_J_20230324,1566.9697265625
CB_A_J_20230325,1566.9697265625
CB_A_J_20230326,1566.9697265625
CB_A_J_20230327,1566.9697265625
CB_A_J_20230328,1566.9697265625
CB_A_J_20230329,1566.9697265625
CB_A_J_20230330,1566.9697265625
CB_A_J_20230331,1566.9697265625
CB_A_S_20230304,1053.709228515625
CB_A_S_20230305,1053.709228515625
CB_A_S_20230306,1053.709228515625
CB_A_S_20230307,1053.709228515625
CB_A_S_20230308,1053.709228515625
CB_A_S_20230309,1053.709228515625
CB_A_S_20230310,1053.709228515625
CB_A_S_20230311,1053.709228515625
CB_A_S_20230312,1053.709228515625
CB_A_S_20230313,1053.709228515625
CB_A_S_20230314,1053.709228515625
CB_A_S_20230315,1053.709228515625
CB_A_S_20230316,1053.709228515625
CB_A_S_20230317,1053.709228515625
CB_A_S_20230318,1053.709228515625
CB_A_S_20230319,1053.709228515625
CB_A_S_20230320,1053.709228515625
CB_A_S_20230321,1053.709228515625
CB_A_S_20230322,1053.709228515625
CB_A_S_20230323,1053.709228515625
CB_A_S_20230324,1053.709228515625
CB_A_S_20230325,1053.709228515625
CB_A_S_20230326,1053.709228515625
CB_A_S_20230327,1053.709228515625
CB_A_S_20230328,1053.709228515625
CB_A_S_20230329,1053.709228515625
CB_A_S_20230330,1053.709228515625
CB_A_S_20230331,1053.709228515625
CB_D_J_20230304,674.6859741210938
CB_D_J_20230305,674.6859741210938
CB_D_J_20230306,674.6859741210938
CB_D_J_20230307,674.6859741210938
CB_D_J_20230308,674.6859741210938
CB_D_J_20230309,674.6859741210938
CB_D_J_20230310,674.6859741210938
CB_D_J_20230311,674.6859741210938
CB_D_J_20230312,674.6859741210938
CB_D_J_20230313,674.6859741210938
CB_D_J_20230314,674.6859741210938
CB_D_J_20230315,674.6859741210938
CB_D_J_20230316,674.6859741210938
CB_D_J_20230317,674.6859741210938
CB_D_J_20230318,674.6859741210938
CB_D_J_20230319,674.6859741210938
CB_D_J_20230320,674.6859741210938
CB_D_J_20230321,674.6859741210938
CB_D_J_20230322,674.6859741210938
CB_D_J_20230323,674.6859741210938
CB_D_J_20230324,674.6859741210938
CB_D_J_20230325,674.6859741210938
CB_D_J_20230326,674.6859741210938
CB_D_J_20230327,674.6859741210938
CB_D_J_20230328,674.6859741210938
CB_D_J_20230329,674.6859741210938
CB_D_J_20230330,674.6859741210938
CB_D_J_20230331,674.6859741210938
CB_E_J_20230304,719.2682495117188
CB_E_J_20230305,719.2682495117188
CB_E_J_20230306,719.2682495117188
CB_E_J_20230307,719.2682495117188
CB_E_J_20230308,719.2682495117188
CB_E_J_20230309,719.2682495117188
CB_E_J_20230310,719.2682495117188
CB_E_J_20230311,719.2682495117188
CB_E_J_20230312,719.2682495117188
CB_E_J_20230313,719.2682495117188
CB_E_J_20230314,719.2682495117188
CB_E_J_20230315,719.2682495117188
CB_E_J_20230316,719.2682495117188
CB_E_J_20230317,719.2682495117188
CB_E_J_20230318,719.2682495117188
CB_E_J_20230319,719.2682495117188
CB_E_J_20230320,719.2682495117188
CB_E_J_20230321,719.2682495117188
CB_E_J_20230322,719.2682495117188
CB_E_J_20230323,719.2682495117188
CB_E_J_20230324,719.2682495117188
CB_E_J_20230325,719.2682495117188
CB_E_J_20230326,719.2682495117188
CB_E_J_20230327,719.2682495117188
CB_E_J_20230328,719.2682495117188
CB_E_J_20230329,719.2682495117188
CB_E_J_20230330,719.2682495117188
CB_E_J_20230331,719.2682495117188
RD_A_J_20230304,1135.8502197265625
RD_A_J_20230305,1135.8502197265625
RD_A_J_20230306,1135.8502197265625
RD_A_J_20230307,1135.8502197265625
RD_A_J_20230308,1135.8502197265625
RD_A_J_20230309,1135.8502197265625
RD_A_J_20230310,1135.8502197265625
RD_A_J_20230311,1135.8502197265625
RD_A_J_20230312,1135.8502197265625
RD_A_J_20230313,1135.8502197265625
RD_A_J_20230314,1135.8502197265625
RD_A_J_20230315,1135.8502197265625
RD_A_J_20230316,1135.8502197265625
RD_A_J_20230317,1135.8502197265625
RD_A_J_20230318,1135.8502197265625
RD_A_J_20230319,1135.8502197265625
RD_A_J_20230320,1135.8502197265625
RD_A_J_20230321,1135.8502197265625
RD_A_J_20230322,1135.8502197265625
RD_A_J_20230323,1135.8502197265625
RD_A_J_20230324,1135.8502197265625
RD_A_J_20230325,1135.8502197265625
RD_A_J_20230326,1135.8502197265625
RD_A_J_20230327,1135.8502197265625
RD_A_J_20230328,1135.8502197265625
RD_A_J_20230329,1135.8502197265625
RD_A_J_20230330,1135.8502197265625
RD_A_J_20230331,1135.8502197265625
RD_A_S_20230304,681.4662475585938
RD_A_S_20230305,681.4662475585938
RD_A_S_20230306,681.4662475585938
RD_A_S_20230307,681.4662475585938
RD_A_S_20230308,681.4662475585938
RD_A_S_20230309,681.4662475585938
RD_A_S_20230310,681.4662475585938
RD_A_S_20230311,681.4662475585938
RD_A_S_20230312,681.4662475585938
RD_A_S_20230313,681.4662475585938
RD_A_S_20230314,681.4662475585938
RD_A_S_20230315,681.4662475585938
RD_A_S_20230316,681.4662475585938
RD_A_S_20230317,681.4662475585938
RD_A_S_20230318,681.4662475585938
RD_A_S_20230319,681.4662475585938
RD_A_S_20230320,681.4662475585938
RD_A_S_20230321,681.4662475585938
RD_A_S_20230322,681.4662475585938
RD_A_S_20230323,681.4662475585938
RD_A_S_20230324,681.4662475585938
RD_A_S_20230325,681.4662475585938
RD_A_S_20230326,681.4662475585938
RD_A_S_20230327,681.4662475585938
RD_A_S_20230328,681.4662475585938
RD_A_S_20230329,681.4662475585938
RD_A_S_20230330,681.4662475585938
RD_A_S_20230331,681.4662475585938
RD_C_S_20230304,656.6851806640625
RD_C_S_20230305,656.6851806640625
RD_C_S_20230306,656.6851806640625
RD_C_S_20230307,656.6851806640625
RD_C_S_20230308,656.6851806640625
RD_C_S_20230309,656.6851806640625
RD_C_S_20230310,656.6851806640625
RD_C_S_20230311,656.6851806640625
RD_C_S_20230312,656.6851806640625
RD_C_S_20230313,656.6851806640625
RD_C_S_20230314,656.6851806640625
RD_C_S_20230315,656.6851806640625
RD_C_S_20230316,656.6851806640625
RD_C_S_20230317,656.6851806640625
RD_C_S_20230318,656.6851806640625
RD_C_S_20230319,656.6851806640625
RD_C_S_20230320,656.6851806640625
RD_C_S_20230321,656.6851806640625
RD_C_S_20230322,656.6851806640625
RD_C_S_20230323,656.6851806640625
RD_C_S_20230324,656.6851806640625
RD_C_S_20230325,656.6851806640625
RD_C_S_20230326,656.6851806640625
RD_C_S_20230327,656.6851806640625
RD_C_S_20230328,656.6851806640625
RD_C_S_20230329,656.6851806640625
RD_C_S_20230330,656.6851806640625
RD_C_S_20230331,656.6851806640625
RD_D_J_20230304,570.3622436523438
RD_D_J_20230305,570.3622436523438
RD_D_J_20230306,570.3622436523438
RD_D_J_20230307,570.3622436523438
RD_D_J_20230308,570.3622436523438
RD_D_J_20230309,570.3622436523438
RD_D_J_20230310,570.3622436523438
RD_D_J_20230311,570.3622436523438
RD_D_J_20230312,570.3622436523438
RD_D_J_20230313,570.3622436523438
RD_D_J_20230314,570.3622436523438
RD_D_J_20230315,570.3622436523438
RD_D_J_20230316,570.3622436523438
RD_D_J_20230317,570.3622436523438
RD_D_J_20230318,570.3622436523438
RD_D_J_20230319,570.3622436523438
RD_D_J_20230320,570.3622436523438
RD_D_J_20230321,570.3622436523438
RD_D_J_20230322,570.3622436523438
RD_D_J_20230323,570.3622436523438
RD_D_J_20230324,570.3622436523438
RD_D_J_20230325,570.3622436523438
RD_D_J_20230326,570.3622436523438
RD_D_J_20230327,570.3622436523438
RD_D_J_20230328,570.3622436523438
RD_D_J_20230329,570.3622436523438
RD_D_J_20230330,570.3622436523438
RD_D_J_20230331,570.3622436523438
RD_D_S_20230304,598.9298095703125
RD_D_S_20230305,598.9298095703125
RD_D_S_20230306,598.9298095703125
RD_D_S_20230307,598.9298095703125
RD_D_S_20230308,598.9298095703125
RD_D_S_20230309,598.9298095703125
RD_D_S_20230310,598.9298095703125
RD_D_S_20230311,598.9298095703125
RD_D_S_20230312,598.9298095703125
RD_D_S_20230313,598.9298095703125
RD_D_S_20230314,598.9298095703125
RD_D_S_20230315,598.9298095703125
RD_D_S_20230316,598.9298095703125
RD_D_S_20230317,598.9298095703125
RD_D_S_20230318,598.9298095703125
RD_D_S_20230319,598.9298095703125
RD_D_S_20230320,598.9298095703125
RD_D_S_20230321,598.9298095703125
RD_D_S_20230322,598.9298095703125
RD_D_S_20230323,598.9298095703125
RD_D_S_20230324,598.9298095703125
RD_D_S_20230325,598.9298095703125
RD_D_S_20230326,598.9298095703125
RD_D_S_20230327,598.9298095703125
RD_D_S_20230328,598.9298095703125
RD_D_S_20230329,598.9298095703125
RD_D_S_20230330,598.9298095703125
RD_D_S_20230331,598.9298095703125
RD_E_J_20230304,599.0663452148438
RD_E_J_20230305,599.0663452148438
RD_E_J_20230306,599.0663452148438
RD_E_J_20230307,599.0663452148438
RD_E_J_20230308,599.0663452148438
RD_E_J_20230309,599.0663452148438
RD_E_J_20230310,599.0663452148438
RD_E_J_20230311,599.0663452148438
RD_E_J_20230312,599.0663452148438
RD_E_J_20230313,599.0663452148438
RD_E_J_20230314,599.0663452148438
